SampleName,Time(abs),Temperature(room),Humidity(room)
Continuum,3730027940,25.813,13.444
Continuum,3730027945,25.802,13.413
Continuum,3730027950,25.823,13.413
Continuum,3730027955,25.823,13.39
Continuum,3730027960,25.834,13.375
Continuum,3730027965,25.823,13.352
Continuum,3730027970,25.845,13.344
Continuum,3730027975,25.845,13.314
Continuum,3730027980,25.823,13.314
Continuum,3730027985,25.845,13.283
Continuum,3730027990,25.834,13.268
Continuum,3730027995,25.823,13.26
Continuum,3730028000,25.813,13.245
Continuum,3730028005,25.834,13.268
Continuum,3730028010,25.834,13.306
Continuum,3730028015,25.834,13.314
Continuum,3730028020,25.823,13.329
Continuum,3730028025,25.823,13.321
Continuum,3730028030,25.834,13.321
Continuum,3730028035,25.834,13.299
Continuum,3730028040,25.834,13.291
Continuum,3730028045,25.855,13.299
Continuum,3730028050,25.834,13.344
Continuum,3730028055,25.855,13.413
Continuum,3730028060,25.855,13.482
Continuum,3730028065,25.845,13.535
Continuum,3730028070,25.834,13.55
Continuum,3730028075,25.866,13.527
Continuum,3730028080,25.866,13.497
Continuum,3730028085,25.866,13.451
Continuum,3730028090,25.877,13.405
Continuum,3730028095,25.855,13.398
Continuum,3730028100,25.866,13.382
Continuum,3730028105,25.866,13.405
Continuum,3730028110,25.866,13.421
Continuum,3730028115,25.866,13.436
Continuum,3730028120,25.877,13.436
Continuum,3730028125,25.877,13.428
Continuum,3730028130,25.855,13.382
Continuum,3730028135,25.855,13.352
Continuum,3730028140,25.855,13.329
Continuum,3730028145,25.877,13.321
Continuum,3730028150,25.877,13.306
Continuum,3730028155,25.877,13.283
Continuum,3730028160,25.888,13.283
Continuum,3730028165,25.877,13.291
Continuum,3730028170,25.866,13.299
Continuum,3730028175,25.898,13.314
Continuum,3730028180,25.888,13.299
Continuum,3730028185,25.898,13.283
Continuum,3730028190,25.909,13.283
Continuum,3730028195,25.909,13.276
Continuum,3730028200,25.898,13.283
Continuum,3730028205,25.92,13.283
Continuum,3730028210,25.931,13.26
Continuum,3730028215,25.92,13.268
Continuum,3730028220,25.909,13.253
Continuum,3730028225,25.909,13.253
Continuum,3730028230,25.898,13.276
Continuum,3730028235,25.898,13.276
Continuum,3730028240,25.888,13.306
Continuum,3730028245,25.888,13.367
Continuum,3730028250,25.909,13.428
Continuum,3730028255,25.898,13.451
Continuum,3730028260,25.909,13.428
Continuum,3730028265,25.92,13.413
Continuum,3730028270,25.92,13.39
Continuum,3730028275,25.92,13.344
Continuum,3730028280,25.92,13.36
Continuum,3730028285,25.909,13.398
Continuum,3730028290,25.92,13.466
Continuum,3730028295,25.92,13.489
Continuum,3730028300,25.941,13.482
Continuum,3730028305,25.931,13.474
Continuum,3730028310,25.909,13.451
Continuum,3730028315,25.898,13.405
Continuum,3730028320,25.952,13.398
Continuum,3730028325,25.931,13.367
Continuum,3730028330,25.92,13.344
Continuum,3730028335,25.909,13.321
Continuum,3730028340,25.92,13.291
Continuum,3730028345,25.931,13.26
Continuum,3730028350,25.931,13.245
Continuum,3730028355,25.941,13.245
Continuum,3730028360,25.941,13.253
Continuum,3730028365,25.941,13.238
Continuum,3730028370,25.952,13.245
Continuum,3730028375,25.92,13.245
Continuum,3730028380,25.952,13.215
Continuum,3730028385,25.931,13.222
Continuum,3730028390,25.92,13.222
Continuum,3730028395,25.941,13.215
Continuum,3730028400,25.941,13.215
Continuum,3730028405,25.952,13.199
Continuum,3730028410,25.952,13.184
Continuum,3730028415,25.952,13.176
Continuum,3730028420,25.931,13.199
Continuum,3730028425,25.92,13.222
Continuum,3730028430,25.941,13.199
Continuum,3730028435,25.963,13.207
Continuum,3730028440,25.952,13.222
Continuum,3730028445,25.963,13.215
Continuum,3730028450,25.952,13.199
Continuum,3730028455,25.941,13.192
Continuum,3730028460,25.941,13.192
Continuum,3730028465,25.963,13.176
Continuum,3730028470,25.952,13.215
Continuum,3730028475,25.963,13.268
Continuum,3730028480,25.941,13.283
Continuum,3730028485,25.963,13.283
Continuum,3730028490,25.952,13.276
Continuum,3730028495,25.931,13.276
Continuum,3730028500,25.941,13.291
Continuum,3730028505,25.952,13.314
Continuum,3730028510,25.963,13.337
Continuum,3730028515,25.963,13.314
Continuum,3730028520,25.973,13.306
Continuum,3730028525,25.963,13.299
Continuum,3730028530,25.963,13.306
Continuum,3730028535,25.963,13.306
Continuum,3730028540,25.973,13.299
Continuum,3730028545,25.995,13.276
Continuum,3730028550,25.984,13.26
Continuum,3730028555,25.973,13.238
Continuum,3730028560,25.984,13.192
Continuum,3730028565,25.984,13.207
Continuum,3730028570,25.973,13.207
Continuum,3730028575,26.006,13.176
Continuum,3730028580,25.973,13.199
Continuum,3730028585,25.984,13.238
Continuum,3730028590,25.984,13.26
Continuum,3730028595,25.984,13.276
Continuum,3730028600,25.995,13.276
Continuum,3730028605,25.995,13.268
Continuum,3730028610,25.973,13.23
Continuum,3730028615,25.973,13.238
Continuum,3730028620,26.006,13.207
Continuum,3730028625,26.016,13.222
Continuum,3730028630,26.016,13.245
Continuum,3730028635,26.016,13.245
Continuum,3730028640,26.027,13.26
Continuum,3730028645,26.016,13.253
Continuum,3730028650,26.027,13.245
Continuum,3730028655,26.006,13.238
Continuum,3730028660,26.006,13.192
Continuum,3730028665,26.016,13.161
Continuum,3730028670,25.995,13.131
Continuum,3730028675,26.006,13.1
Continuum,3730028680,25.984,13.077
Continuum,3730028685,25.973,13.054
Continuum,3730028690,25.963,13.032
Continuum,3730028695,25.941,13.001
Continuum,3730028700,25.952,12.986
Continuum,3730028705,25.92,12.978
Continuum,3730028710,25.931,12.955
Continuum,3730028715,25.888,12.963
Continuum,3730028720,25.898,12.97
Continuum,3730028725,25.92,12.955
Continuum,3730028730,25.866,12.948
Continuum,3730028735,25.888,12.94
Continuum,3730028740,25.877,12.925
Continuum,3730028745,25.866,12.917
Continuum,3730028750,25.845,12.917
Continuum,3730028755,25.834,12.917
Continuum,3730028760,25.813,12.932
Continuum,3730028765,25.791,12.925
Continuum,3730028770,25.802,12.925
Continuum,3730028775,25.802,12.917
Continuum,3730028780,25.77,12.909
Continuum,3730028785,25.748,12.925
Continuum,3730028790,25.748,12.94
Continuum,3730028795,25.727,12.932
Continuum,3730028800,25.705,12.955
Continuum,3730028805,25.705,12.955
Continuum,3730028810,25.684,12.955
Continuum,3730028815,25.662,12.97
Continuum,3730028820,25.684,12.993
Continuum,3730028825,25.673,12.986
Continuum,3730028830,25.673,12.993
Continuum,3730028835,25.652,12.986
Continuum,3730028840,25.641,12.993
Continuum,3730028845,25.619,12.993
Continuum,3730028850,25.641,12.993
Continuum,3730028855,25.641,13.001
Continuum,3730028860,25.619,13.001
Continuum,3730028865,25.598,13.016
Continuum,3730028870,25.587,13.016
Continuum,3730028875,25.577,13.032
Continuum,3730028880,25.587,13.032
Continuum,3730028885,25.534,13.016
Continuum,3730028890,25.512,13.039
Continuum,3730028895,25.502,13.039
Continuum,3730028900,25.48,13.054
Continuum,3730028905,25.512,13.07
Continuum,3730028910,25.469,13.085
Continuum,3730028915,25.459,13.093
Continuum,3730028920,25.459,13.1
Continuum,3730028925,25.448,13.115
Continuum,3730028930,25.469,13.161
Continuum,3730028935,25.469,13.161
Continuum,3730028940,25.459,13.161
Continuum,3730028945,25.437,13.176
Continuum,3730028950,25.437,13.192
Continuum,3730028955,25.448,13.184
Continuum,3730028960,25.448,13.215
Continuum,3730028965,25.416,13.215
Continuum,3730028970,25.426,13.23
Continuum,3730028975,25.405,13.23
Continuum,3730028980,25.416,13.222
Continuum,3730028985,25.405,13.238
Continuum,3730028990,25.416,13.245
Continuum,3730028995,25.394,13.268
Continuum,3730029000,25.426,13.26
Continuum,3730029005,25.384,13.268
Continuum,3730029010,25.405,13.291
Continuum,3730029015,25.384,13.299
Continuum,3730029020,25.373,13.314
Continuum,3730029025,25.373,13.321
Continuum,3730029030,25.351,13.344
Continuum,3730029035,25.362,13.367
Continuum,3730029040,25.33,13.375
Continuum,3730029045,25.373,13.413
Continuum,3730029050,25.33,13.421
Continuum,3730029055,25.362,13.444
Continuum,3730029060,25.373,13.459
Continuum,3730029065,25.341,13.459
Continuum,3730029070,25.373,13.466
Continuum,3730029075,25.33,13.474
Continuum,3730029080,25.351,13.466
Continuum,3730029085,25.341,13.474
Continuum,3730029090,25.33,13.466
Continuum,3730029095,25.308,13.482
Continuum,3730029100,25.319,13.482
Continuum,3730029105,25.319,13.505
Continuum,3730029110,25.298,13.505
Continuum,3730029115,25.298,13.535
Continuum,3730029120,25.298,13.55
Continuum,3730029125,25.33,13.558
Continuum,3730029130,25.33,13.566
Continuum,3730029135,25.308,13.573
Continuum,3730029140,25.319,13.581
Continuum,3730029145,25.298,13.596
Continuum,3730029150,25.308,13.604
Continuum,3730029155,25.298,13.619
Continuum,3730029160,25.319,13.619
Continuum,3730029165,25.298,13.619
Continuum,3730029170,25.298,13.619
Continuum,3730029175,25.33,13.619
Continuum,3730029180,25.319,13.642
Continuum,3730029185,25.308,13.634
Continuum,3730029190,25.319,13.642
Continuum,3730029195,25.341,13.65
Continuum,3730029200,25.298,13.627
Continuum,3730029205,25.319,13.634
Continuum,3730029210,25.276,13.619
Continuum,3730029215,25.276,13.611
Continuum,3730029220,25.276,13.619
Continuum,3730029225,25.287,13.604
Continuum,3730029230,25.276,13.619
Continuum,3730029235,25.298,13.611
Continuum,3730029240,25.287,13.627
Continuum,3730029245,25.287,13.627
Continuum,3730029250,25.319,13.627
Continuum,3730029255,25.298,13.627
Continuum,3730029260,25.319,13.65
Continuum,3730029265,25.308,13.665
Continuum,3730029270,25.319,13.657
Continuum,3730029275,25.308,13.65
Continuum,3730029280,25.298,13.634
Continuum,3730029285,25.319,13.634
Continuum,3730029290,25.276,13.627
Continuum,3730029295,25.276,13.634
Continuum,3730029300,25.298,13.627
Continuum,3730029305,25.298,13.627
Continuum,3730029310,25.298,13.634
Continuum,3730029315,25.287,13.619
Continuum,3730029320,25.308,13.611
Continuum,3730029325,25.298,13.604
Continuum,3730029330,25.319,13.619
Continuum,3730029335,25.298,13.619
Continuum,3730029340,25.308,13.611
Continuum,3730029345,25.287,13.611
Continuum,3730029350,25.276,13.604
Continuum,3730029355,25.298,13.611
Continuum,3730029360,25.298,13.619
Continuum,3730029365,25.276,13.596
Continuum,3730029370,25.287,13.588
Continuum,3730029375,25.287,13.588
Continuum,3730029380,25.276,13.596
Continuum,3730029385,25.266,13.581
Continuum,3730029390,25.266,13.581
Continuum,3730029395,25.276,13.573
Continuum,3730029400,25.244,13.581
Continuum,3730029405,25.266,13.573
Continuum,3730029410,25.255,13.581
Continuum,3730029415,25.244,13.588
Continuum,3730029420,25.287,13.604
Continuum,3730029425,25.266,13.596
Continuum,3730029430,25.255,13.588
Continuum,3730029435,25.276,13.588
Continuum,3730029440,25.276,13.588
Continuum,3730029445,25.298,13.573
Continuum,3730029450,25.266,13.573
Continuum,3730029455,25.266,13.573
Continuum,3730029460,25.255,13.558
Continuum,3730029465,25.223,13.573
Continuum,3730029470,25.201,13.581
Continuum,3730029475,25.223,13.588
Continuum,3730029480,25.212,13.596
Continuum,3730029485,25.223,13.588
Continuum,3730029490,25.212,13.596
Continuum,3730029495,25.223,13.611
Continuum,3730029500,25.212,13.604
Continuum,3730029505,25.223,13.611
Continuum,3730029510,25.19,13.619
Continuum,3730029515,25.201,13.619
Continuum,3730029520,25.233,13.604
Continuum,3730029525,25.212,13.611
Continuum,3730029530,25.233,13.604
Continuum,3730029535,25.18,13.604
Continuum,3730029540,25.212,13.596
Continuum,3730029545,25.19,13.596
Continuum,3730029550,25.19,13.588
Continuum,3730029555,25.158,13.604
Continuum,3730029560,25.19,13.604
Continuum,3730029565,25.18,13.619
Continuum,3730029570,25.18,13.619
Continuum,3730029575,25.169,13.627
Continuum,3730029580,25.148,13.627
Continuum,3730029585,25.169,13.627
Continuum,3730029590,25.158,13.619
Continuum,3730029595,25.148,13.627
Continuum,3730029600,25.126,13.611
Continuum,3730029605,25.115,13.619
Continuum,3730029610,25.105,13.619
Continuum,3730029615,25.105,13.627
Continuum,3730029620,25.126,13.627
Continuum,3730029625,25.126,13.619
Continuum,3730029630,25.105,13.627
Continuum,3730029635,25.105,13.619
Continuum,3730029640,25.105,13.619
Continuum,3730029645,25.105,13.619
Continuum,3730029650,25.105,13.627
Continuum,3730029655,25.126,13.634
Continuum,3730029660,25.137,13.634
Continuum,3730029665,25.126,13.642
Continuum,3730029670,25.126,13.627
Continuum,3730029675,25.105,13.627
Continuum,3730029680,25.094,13.619
Continuum,3730029685,25.115,13.627
Continuum,3730029690,25.126,13.627
Continuum,3730029695,25.137,13.634
Continuum,3730029700,25.115,13.634
Continuum,3730029705,25.105,13.627
Continuum,3730029710,25.105,13.611
Continuum,3730029715,25.105,13.627
Continuum,3730029720,25.094,13.619
Continuum,3730029725,25.073,13.627
Continuum,3730029730,25.03,13.634
Continuum,3730029735,25.04,13.642
Continuum,3730029740,25.008,13.642
Continuum,3730029745,25.008,13.642
Continuum,3730029750,25.051,13.642
Continuum,3730029755,25.04,13.68
Continuum,3730029760,25.062,13.672
Continuum,3730029765,25.051,13.672
Continuum,3730029770,25.008,13.68
Continuum,3730029775,25.04,13.665
Continuum,3730029780,25.062,13.665
Continuum,3730029785,25.04,13.657
Continuum,3730029790,25.03,13.665
Continuum,3730029795,25.04,13.672
Continuum,3730029800,25.03,13.665
Continuum,3730029805,25.019,13.65
Continuum,3730029810,25.008,13.672
Continuum,3730029815,24.997,13.672
Continuum,3730029820,24.997,13.695
Continuum,3730029825,25.008,13.695
Continuum,3730029830,24.997,13.695
Continuum,3730029835,25.008,13.695
Continuum,3730029840,24.987,13.711
Continuum,3730029845,25.019,13.695
Continuum,3730029850,24.997,13.695
Continuum,3730029855,25.008,13.695
Continuum,3730029860,24.997,13.703
Continuum,3730029865,24.997,13.718
Continuum,3730029870,24.997,13.711
Continuum,3730029875,24.987,13.726
Continuum,3730029880,24.997,13.741
Continuum,3730029885,24.987,13.726
Continuum,3730029890,24.997,13.718
Continuum,3730029895,24.997,13.726
Continuum,3730029900,25.019,13.711
Continuum,3730029905,25.019,13.733
Continuum,3730029910,24.997,13.733
Continuum,3730029915,25.008,13.733
Continuum,3730029920,25.008,13.718
Continuum,3730029925,25.019,13.726
Continuum,3730029930,25.019,13.711
Continuum,3730029935,24.997,13.718
Continuum,3730029940,24.987,13.726
Continuum,3730029945,24.997,13.733
Continuum,3730029950,24.997,13.726
Continuum,3730029955,24.987,13.733
Continuum,3730029960,25.03,13.741
Continuum,3730029965,25.019,13.726
Continuum,3730029970,24.997,13.756
Continuum,3730029975,25.03,13.764
Continuum,3730029980,24.987,13.772
Continuum,3730029985,25.019,13.779
Continuum,3730029990,25.019,13.772
Continuum,3730029995,25.04,13.764
Continuum,3730030000,25.03,13.756
Continuum,3730030005,25.019,13.764
Continuum,3730030010,25.019,13.779
Continuum,3730030015,25.03,13.772
Continuum,3730030020,25.03,13.772
Continuum,3730030025,25.03,13.764
Continuum,3730030030,25.008,13.764
Continuum,3730030035,25.019,13.779
Continuum,3730030040,25.03,13.802
Continuum,3730030045,25.008,13.787
Continuum,3730030050,25.008,13.81
Continuum,3730030055,25.008,13.81
Continuum,3730030060,24.965,13.81
Continuum,3730030065,24.987,13.817
Continuum,3730030070,24.965,13.825
Continuum,3730030075,24.965,13.802
Continuum,3730030080,24.976,13.825
Continuum,3730030085,24.955,13.81
Continuum,3730030090,24.955,13.802
Continuum,3730030095,24.944,13.794
Continuum,3730030100,24.955,13.779
Continuum,3730030105,24.955,13.772
Continuum,3730030110,24.955,13.794
Continuum,3730030115,24.955,13.817
Continuum,3730030120,24.944,13.817
Continuum,3730030125,24.933,13.833
Continuum,3730030130,24.976,13.848
Continuum,3730030135,24.965,13.848
Continuum,3730030140,24.944,13.848
Continuum,3730030145,24.944,13.833
Continuum,3730030150,24.933,13.81
Continuum,3730030155,24.922,13.84
Continuum,3730030160,24.912,13.84
Continuum,3730030165,24.922,13.863
Continuum,3730030170,24.933,13.878
Continuum,3730030175,24.933,13.878
Continuum,3730030180,24.933,13.894
Continuum,3730030185,24.944,13.871
Continuum,3730030190,24.944,13.878
Continuum,3730030195,24.922,13.878
Continuum,3730030200,24.933,13.863
Continuum,3730030205,24.922,13.878
Continuum,3730030210,24.955,13.863
Continuum,3730030215,24.922,13.848
Continuum,3730030220,24.933,13.848
Continuum,3730030225,24.944,13.84
Continuum,3730030230,24.944,13.833
Continuum,3730030235,24.944,13.833
Continuum,3730030240,24.922,13.84
Continuum,3730030245,24.922,13.84
Continuum,3730030250,24.901,13.855
Continuum,3730030255,24.869,13.863
Continuum,3730030260,24.89,13.855
Continuum,3730030265,24.922,13.863
Continuum,3730030270,24.901,13.871
Continuum,3730030275,24.912,13.886
Continuum,3730030280,24.901,13.886
Continuum,3730030285,24.912,13.886
Continuum,3730030290,24.922,13.894
Continuum,3730030295,24.912,13.878
Continuum,3730030300,24.955,13.878
Continuum,3730030305,24.955,13.871
Continuum,3730030310,24.965,13.878
Continuum,3730030315,24.912,13.863
Continuum,3730030320,24.922,13.855
Continuum,3730030325,24.922,13.855
Continuum,3730030330,24.901,13.848
Continuum,3730030335,24.879,13.855
Continuum,3730030340,24.912,13.863
Continuum,3730030345,24.901,13.848
